52;6;2;0;0;278;1;0;1;7;1;688;2;-1;0;0;0
36;2;1;2;0;3875;1;0;1;27;1;21;5;-1;0;0;0
46;5;0;1;0;-337;1;0;1;27;1;112;1;-1;0;0;0
60;2;2;2;0;366;0;0;0;3;3;593;1;-1;0;0;1
57;9;0;0;0;501;1;1;0;7;5;59;2;-1;0;0;0
48;2;0;2;0;998;1;0;0;29;6;121;3;-1;0;0;0
59;4;0;0;0;0;1;0;2;28;7;97;2;-1;0;0;0
39;2;0;2;0;246;0;0;0;11;5;86;2;-1;0;0;0
44;3;0;1;0;-182;1;1;0;14;1;10;10;-1;0;0;0
27;2;1;2;0;446;0;0;0;23;3;205;3;-1;0;0;0
59;10;0;1;0;1173;0;0;1;9;3;77;2;-1;0;0;0
36;5;2;1;0;5957;1;0;0;18;8;138;2;-1;0;0;0
44;7;0;1;0;205;0;0;0;3;8;289;1;-1;0;0;1
50;7;0;1;0;0;0;0;0;4;5;86;4;-1;0;0;0
41;2;2;2;0;369;1;0;2;22;5;9;3;-1;0;0;0
47;7;0;1;0;1934;0;1;0;14;1;225;1;364;1;1;0
32;5;1;2;0;259;0;0;0;22;7;407;4;-1;0;0;0
38;3;0;1;0;284;1;1;1;3;3;1030;6;-1;0;0;0
55;3;0;3;0;23;0;0;0;13;5;123;2;-1;0;0;0
38;2;1;2;0;1373;0;0;0;22;0;119;4;-1;0;0;0
31;2;1;2;0;62;1;0;0;18;1;175;1;293;5;1;0
38;3;2;1;0;157;0;0;1;9;3;299;5;-1;0;0;0
29;0;1;2;0;991;0;0;0;5;4;563;1;-1;0;0;0
55;1;0;1;0;186;1;1;1;9;1;241;1;-1;0;0;0
35;0;0;1;0;977;1;0;0;4;1;52;4;91;1;2;0
40;4;1;2;0;2893;0;0;0;2;3;76;3;-1;0;0;0
34;3;0;1;0;1897;1;1;0;19;8;441;1;-1;0;0;0
32;5;1;2;0;5514;0;0;0;22;2;319;1;182;1;3;1
33;3;0;1;0;889;1;0;1;18;9;13;1;373;6;3;0
33;2;0;2;0;273;1;0;1;16;1;803;1;-1;0;0;1
37;7;0;1;0;1193;0;0;0;12;1;396;2;-1;0;0;0
58;2;0;2;0;2729;0;0;1;18;3;188;1;-1;0;0;0
36;7;1;1;0;0;0;0;0;20;2;637;1;-1;0;0;0
42;3;0;1;0;230;1;0;1;5;3;175;7;-1;0;0;0
34;5;1;1;0;2729;1;0;0;6;2;945;1;139;1;3;0
35;2;0;2;0;317;1;0;1;23;1;162;3;-1;0;0;0
60;9;0;0;0;517;0;0;1;12;3;1178;3;-1;0;0;0
50;2;0;2;0;-470;1;0;0;8;1;506;2;170;3;1;0
28;4;1;2;0;4579;0;0;0;12;6;409;2;-1;0;0;1
27;3;2;1;0;1;1;0;0;14;7;116;3;-1;0;0;0
37;2;0;2;0;5106;0;0;0;30;2;244;1;-1;0;0;1
31;5;0;2;0;636;1;0;0;4;1;352;4;-1;0;0;1
34;1;0;1;0;1076;0;0;0;12;1;152;1;182;6;3;1
38;2;0;2;0;126;1;0;1;21;1;164;2;-1;0;0;0
32;4;0;1;0;-33;1;0;1;28;1;234;3;-1;0;0;0
37;5;0;1;0;430;0;0;0;27;5;154;4;-1;0;0;0
33;7;0;1;0;-6;1;0;1;7;1;566;2;-1;0;0;0
71;5;0;2;0;383;0;0;0;27;0;327;2;183;3;3;0
27;5;0;1;0;130;1;0;0;7;1;265;3;-1;0;0;0
38;3;0;0;0;2569;0;0;1;9;3;172;1;-1;0;0;0
34;5;1;1;0;201;0;0;0;22;7;257;2;-1;0;0;0
54;10;2;2;0;0;0;0;1;13;1;618;1;-1;0;0;1
30;3;0;1;0;6;1;0;0;28;6;241;3;-1;0;0;0
35;6;1;1;0;475;0;1;0;21;7;936;4;-1;0;0;0
33;3;1;1;0;706;1;0;0;7;2;329;1;322;1;1;0
36;2;0;1;0;1825;1;0;0;14;1;24;1;346;1;1;0
59;4;0;2;0;185;0;0;0;22;3;177;5;138;1;1;0
72;3;0;0;0;4415;0;0;2;13;0;120;1;-1;0;0;0
64;2;0;2;0;679;0;0;2;22;2;135;3;-1;0;0;0
53;5;2;1;0;320;0;0;0;9;7;175;1;-1;0;0;0
35;2;1;2;0;2988;1;0;0;25;1;179;1;-1;0;0;0
58;4;0;1;0;1407;1;0;1;30;1;58;1;-1;0;0;0
40;5;0;1;0;1270;0;0;0;17;2;342;2;-1;0;0;0
41;1;2;1;0;654;1;0;0;13;1;139;2;-1;0;0;0
48;10;0;0;0;5173;1;0;1;18;3;88;8;-1;0;0;0
44;6;0;2;0;3463;1;1;0;28;5;210;3;-1;0;0;0
39;3;0;3;0;0;0;0;0;2;4;731;1;193;3;1;0
61;2;0;2;0;6016;0;0;0;2;4;670;3;-1;0;0;1
36;6;0;0;0;177;1;0;1;12;1;63;5;-1;0;0;0
28;2;0;2;0;3694;0;1;0;8;7;70;2;-1;0;0;0
58;10;1;1;0;1640;0;1;0;4;4;72;6;274;4;1;0
60;7;2;1;0;174;1;0;0;15;1;241;1;364;1;1;0
66;7;1;1;0;10177;0;0;0;5;1;272;4;-1;0;0;0
36;2;1;2;0;490;0;0;0;28;5;207;8;98;1;1;1
49;4;0;1;0;2576;1;0;0;15;1;64;6;-1;0;0;0
40;1;0;1;0;0;0;0;1;12;3;543;2;-1;0;0;0
23;5;1;1;0;598;0;0;0;30;2;166;1;-1;0;0;0
29;2;1;2;0;15459;0;0;0;26;1;245;3;97;7;3;0
44;3;0;0;0;271;1;1;1;9;1;94;1;-1;0;0;0
54;11;0;3;0;2508;0;0;1;20;3;34;8;-1;0;0;0
47;3;0;0;0;320;0;0;2;30;7;203;2;-1;0;0;0
33;7;0;2;0;640;0;0;0;24;7;318;1;-1;0;0;0
30;4;0;1;0;1772;1;0;0;13;2;158;4;-1;0;0;0
27;7;1;1;0;15;0;1;0;21;7;177;1;-1;0;0;0
49;2;2;2;0;2370;1;1;1;17;8;56;1;103;2;2;0
27;1;1;1;0;201;1;0;1;4;3;172;2;-1;0;0;0
51;3;0;1;0;160;1;0;0;7;1;136;1;359;1;1;0
32;7;2;1;1;5;1;1;0;18;1;82;3;363;2;2;0
30;3;1;1;0;75;1;0;1;16;1;123;1;-1;0;0;0
33;7;0;1;0;4902;1;0;0;20;8;110;1;-1;0;0;0
27;3;1;0;0;-79;1;0;1;30;1;385;5;-1;0;0;0
75;10;2;1;0;1341;0;0;0;18;11;415;7;-1;0;0;1
37;1;2;1;0;490;1;0;0;2;4;73;1;-1;0;0;0
36;5;1;1;0;1521;1;0;1;16;3;243;2;-1;0;0;0
37;3;0;1;0;131;1;0;1;9;1;137;2;-1;0;0;0
35;2;0;2;0;8;1;0;1;23;1;55;4;-1;0;0;0
32;1;0;1;0;-632;1;1;0;20;2;18;5;-1;0;0;0
32;7;1;1;0;116;0;1;0;16;7;255;2;-1;0;0;0
35;7;0;0;0;189;1;0;0;11;1;95;1;-1;0;0;0
31;3;0;0;0;2;1;1;0;10;7;112;1;-1;0;0;0
28;3;1;1;0;4229;1;1;0;5;1;205;2;-1;0;0;0
27;1;0;1;0;54;1;0;0;18;1;97;1;370;1;1;0
22;8;1;3;0;549;0;0;0;2;9;154;1;-1;0;0;0
35;3;0;0;0;298;1;0;0;13;1;135;2;370;2;1;0
69;10;0;0;0;579;0;0;0;14;5;230;1;-1;0;0;0
37;6;1;2;0;1467;1;1;0;17;8;349;1;-1;0;0;0
45;7;1;1;0;0;1;0;0;8;1;38;1;-1;0;0;0
47;2;0;2;0;109;1;0;0;22;7;268;1;-1;0;0;0
52;2;0;2;0;-11;1;0;0;11;1;94;4;-1;0;0;0
33;1;0;1;0;90;1;0;0;28;7;263;2;-1;0;0;0
60;3;0;0;0;493;0;0;0;18;5;671;4;-1;0;0;1
33;2;2;1;0;1897;1;1;1;2;3;197;1;-1;0;0;0
44;7;0;1;0;2403;1;0;0;28;6;180;2;-1;0;0;0
38;6;0;1;0;868;0;0;0;20;8;452;2;-1;0;0;0
54;6;0;1;0;653;1;0;1;15;1;352;1;-1;0;0;0
32;0;2;0;0;0;0;0;0;15;7;175;4;-1;0;0;0
33;5;0;1;0;0;1;1;0;19;8;163;2;-1;0;0;0
55;1;2;1;0;218;1;0;1;29;1;200;2;-1;0;0;0
51;3;0;0;0;5050;0;1;1;16;3;75;7;-1;0;0;0
48;3;0;1;0;741;1;0;0;16;2;227;1;-1;0;0;0
37;1;1;1;0;1050;1;0;0;3;4;586;3;-1;0;0;0
33;1;1;1;0;-56;0;1;0;10;7;119;5;-1;0;0;0
30;3;0;0;0;1;1;1;2;22;7;80;2;-1;0;0;0
43;3;0;0;0;-98;1;1;0;12;1;112;2;330;3;2;0
49;5;0;1;0;4667;1;0;1;19;1;130;2;-1;0;0;0
54;0;0;0;0;541;1;0;0;3;4;237;3;-1;0;0;0
31;0;0;2;0;7744;0;0;0;26;5;377;8;-1;0;0;0
54;11;0;3;0;895;0;0;0;7;0;335;1;-1;0;0;1
36;0;0;1;0;-129;1;0;0;29;7;121;3;-1;0;0;0
30;7;0;1;0;0;0;0;0;15;7;127;5;-1;0;0;0
27;5;1;1;0;158;0;0;1;1;7;650;2;-1;0;0;1
30;7;0;1;0;122;1;0;1;16;1;107;1;-1;0;0;0
30;3;0;1;0;673;1;0;1;20;1;610;2;-1;0;0;0
35;5;2;1;0;0;0;0;0;25;5;124;4;-1;0;0;0
33;1;2;1;0;411;1;0;1;8;1;216;1;-1;0;0;0
43;3;2;0;0;-97;1;1;0;31;7;747;4;-1;0;0;0
41;3;0;1;0;-217;1;0;0;11;1;313;1;349;3;2;0
41;2;2;2;0;5037;0;0;0;23;2;252;9;185;5;2;1
46;7;2;1;0;2232;0;0;0;13;4;121;1;-1;0;0;1
54;3;0;1;0;-932;1;0;1;7;1;799;1;-1;0;0;0
32;2;0;2;0;913;1;0;0;23;3;883;1;674;4;1;0
30;5;1;2;0;236;1;0;1;16;1;197;1;-1;0;0;0
40;6;0;0;0;0;1;0;0;11;7;271;2;-1;0;0;0
30;3;0;0;0;2581;0;0;1;12;1;221;2;-1;0;0;0
27;7;0;1;0;639;0;1;0;14;7;243;3;-1;0;0;0
41;3;0;0;0;849;1;0;1;15;1;72;1;-1;0;0;0
54;1;0;1;0;386;1;0;0;2;5;155;2;-1;0;0;0
32;2;1;2;0;1218;1;0;2;28;6;70;2;-1;0;0;0
31;2;0;2;0;2603;1;0;0;11;4;280;4;-1;0;0;1
42;3;0;1;0;-921;1;0;1;26;1;115;2;-1;0;0;0
48;7;0;0;0;607;0;0;1;20;3;29;2;-1;0;0;0
34;3;0;0;0;79;1;0;0;14;1;406;2;-1;0;0;0
55;5;2;1;0;61;1;1;0;25;5;113;3;-1;0;0;0
49;5;0;1;0;1091;0;0;2;30;7;47;2;-1;0;0;0
46;2;2;2;0;743;0;0;1;5;3;36;2;-1;0;0;0
47;6;0;3;0;209;1;0;1;6;1;135;2;-1;0;0;0
24;2;1;2;0;172;0;0;0;3;7;67;2;-1;0;0;0
58;6;0;1;0;2;0;0;1;16;3;684;1;-1;0;0;0
32;2;1;2;0;41;0;0;0;21;5;686;5;-1;0;0;1
25;8;1;1;0;1116;1;0;0;2;10;170;3;-1;0;0;0
49;3;0;1;0;-55;0;0;1;17;3;150;3;-1;0;0;0
59;10;2;1;0;5845;0;0;0;14;1;1060;2;-1;0;0;1
30;2;1;2;0;329;1;0;1;6;3;122;16;-1;0;0;0
46;3;0;1;0;494;1;0;1;26;1;724;1;-1;0;0;0
42;2;0;3;0;1519;0;0;0;19;0;230;1;92;1;3;1
37;6;0;2;0;2685;0;0;1;20;3;187;2;-1;0;0;0
44;3;0;0;0;-14;1;1;1;19;1;179;4;-1;0;0;0
49;1;0;1;0;5673;0;1;0;4;5;357;3;-1;0;0;0
41;3;0;1;0;1459;0;0;1;5;3;82;1;-1;0;0;0
48;5;0;2;0;0;0;0;2;26;5;176;15;-1;0;0;0
31;2;0;1;0;625;1;0;0;7;2;424;1;138;1;1;0
37;8;0;3;0;0;0;0;1;18;3;115;1;-1;0;0;0
51;1;0;1;0;867;1;0;0;3;4;177;2;211;3;1;0
80;10;0;1;0;8304;0;0;2;9;3;712;1;64;12;1;1
32;2;1;2;0;151;1;0;1;6;1;118;1;-1;0;0;0
48;1;0;0;1;-583;1;0;1;2;3;25;7;-1;0;0;0
49;3;0;2;0;1784;0;0;1;12;3;753;1;-1;0;0;0
30;2;0;2;0;3134;1;0;0;17;7;124;1;-1;0;0;0
27;4;1;1;0;49;1;0;0;30;6;208;2;-1;0;0;0
34;5;0;1;0;-346;0;0;0;13;5;136;4;-1;0;0;0
49;2;0;1;0;1623;1;0;0;19;8;1081;2;-1;0;0;1
48;2;0;2;0;60;0;0;2;7;1;376;2;339;7;1;0
40;1;0;1;0;17;0;0;0;4;3;78;1;-1;0;0;0
38;3;0;1;0;2008;1;0;0;18;8;354;1;-1;0;0;0
46;3;0;0;0;91;1;0;0;6;1;29;1;356;2;1;0
41;6;0;2;0;171;1;0;0;19;8;209;1;191;4;1;0
28;2;1;2;0;1027;1;0;0;14;1;433;1;-1;0;0;0
51;1;0;3;0;5801;1;0;1;29;1;147;2;-1;0;0;0
33;3;2;0;0;142;1;0;2;11;1;41;2;300;5;1;0
26;2;1;2;0;205;0;0;1;26;1;111;1;-1;0;0;0
34;7;1;1;0;852;0;0;0;14;2;108;2;-1;0;0;0
27;3;0;1;1;-584;1;0;0;7;1;411;2;-1;0;0;0
42;4;0;1;0;97;0;0;0;10;7;108;2;-1;0;0;0
45;7;0;1;0;204;1;0;0;3;3;224;2;-1;0;0;1
31;5;1;1;0;628;1;0;1;12;1;1083;2;-1;0;0;0
32;2;1;2;0;311;0;0;1;12;1;757;2;-1;0;0;1
39;3;0;0;0;1564;0;0;1;17;3;57;1;-1;0;0;0
26;3;1;1;0;856;1;1;0;30;7;95;5;-1;0;0;0
40;2;1;2;0;1509;0;0;0;15;10;144;2;124;1;1;0
52;1;0;1;0;-888;0;0;0;16;7;135;1;-1;0;0;0
40;5;1;2;0;226;0;0;0;15;6;176;2;-1;0;0;0
48;5;0;1;0;127;0;1;0;7;5;524;5;-1;0;0;0
31;1;0;1;0;413;1;0;1;13;1;65;1;-1;0;0;0
27;7;0;1;0;710;1;1;0;6;1;653;1;334;2;3;1
47;5;0;1;0;1233;1;0;1;11;9;91;1;100;2;2;1
28;2;1;1;0;171;0;0;0;10;10;93;1;-1;0;0;1
40;2;2;2;0;69;1;0;0;6;1;503;2;280;2;1;0
34;7;0;1;0;1499;1;0;0;13;2;186;1;327;2;1;0
29;4;0;2;0;751;1;0;1;23;1;121;2;-1;0;0;0
36;2;0;2;0;61;0;1;0;19;5;452;2;-1;0;0;0
83;10;0;0;0;425;0;0;2;22;3;883;1;140;1;1;1
55;1;2;0;0;2923;1;0;1;15;1;104;2;-1;0;0;0
43;2;2;2;0;99;0;0;0;29;6;24;3;-1;0;0;0
23;8;1;1;0;1021;0;0;2;19;3;79;9;-1;0;0;0
44;5;0;2;0;1146;0;0;0;4;7;178;2;-1;0;0;0
58;3;0;0;0;781;1;0;0;15;1;74;2;-1;0;0;0
29;7;1;1;0;1448;0;0;0;10;10;217;1;184;7;2;0
30;2;1;2;0;604;0;1;0;2;4;475;1;-1;0;0;0
29;7;1;1;0;-194;1;0;0;7;1;127;1;-1;0;0;0
41;5;0;1;0;0;0;0;0;11;10;101;1;-1;0;0;0
35;9;0;0;0;0;1;0;0;14;7;340;3;-1;0;0;0
31;5;1;1;0;1014;1;0;0;23;7;158;4;-1;0;0;0
27;7;1;2;0;73;0;0;0;29;6;242;1;-1;0;0;0
47;1;0;1;0;2597;1;0;1;16;1;323;1;-1;0;0;0
53;4;0;2;0;2627;1;1;1;16;3;18;30;-1;0;0;0
34;2;0;2;0;1906;1;0;0;14;7;68;3;-1;0;0;0
34;3;0;0;0;-319;1;1;0;9;7;134;4;-1;0;0;0
36;2;0;2;0;-296;1;0;0;14;1;113;3;-1;0;0;0
40;5;0;1;0;169;1;0;0;18;5;43;4;-1;0;0;0
37;4;1;2;0;556;0;0;1;17;3;200;2;-1;0;0;0
65;10;2;3;0;300;0;0;0;2;5;245;2;-1;0;0;0
53;5;2;1;0;751;1;0;1;16;1;343;4;-1;0;0;0
28;5;1;1;0;126;0;0;0;3;10;229;1;-1;0;0;0
33;5;2;2;0;-386;1;0;1;23;1;530;1;-1;0;0;0
56;3;0;0;0;379;0;0;0;13;5;58;5;-1;0;0;0
45;4;0;1;0;706;0;0;0;30;2;78;2;176;1;3;0
39;5;0;1;0;9121;0;0;1;5;3;147;1;-1;0;0;0
28;2;1;2;0;1466;1;0;0;25;7;40;1;-1;0;0;0
36;3;0;0;0;0;1;0;0;18;8;618;2;-1;0;0;0
41;3;0;0;0;951;1;0;0;20;2;23;4;-1;0;0;0
46;7;0;1;0;368;0;0;0;20;5;293;1;90;4;2;1
41;3;0;1;0;121;1;0;0;13;1;16;6;176;5;2;0
59;1;0;1;0;204;0;0;0;23;7;286;2;-1;0;0;0
24;7;0;1;0;299;1;0;0;6;1;209;1;321;1;1;0
34;2;0;2;0;4170;1;0;1;21;1;935;1;-1;0;0;0
40;3;0;0;0;-335;1;0;1;27;1;260;1;-1;0;0;0
42;7;0;1;0;3165;1;0;1;16;3;298;4;-1;0;0;0
50;1;0;1;0;254;1;0;0;15;2;397;2;337;1;1;0
25;2;1;2;0;553;1;0;0;17;9;113;4;479;1;1;0
51;1;2;1;0;518;1;0;2;17;8;76;1;-1;0;0;0
50;2;0;2;0;85;0;1;0;1;3;141;1;-1;0;0;0
37;3;0;3;0;603;1;0;1;23;1;773;2;-1;0;0;0
21;1;1;1;0;361;0;0;2;5;3;329;1;95;1;2;0
52;3;0;1;0;-98;1;0;1;7;1;423;1;-1;0;0;0
55;10;0;0;0;4424;0;0;0;5;5;67;4;-1;0;0;0
26;5;1;1;0;2610;1;1;1;2;3;626;1;-1;0;0;0
38;5;0;2;0;3234;0;0;0;18;8;578;2;-1;0;0;1
32;3;0;1;0;687;1;0;1;9;1;61;1;-1;0;0;0
31;3;0;1;0;631;1;0;1;23;1;248;4;-1;0;0;0
34;5;1;1;0;341;0;1;0;29;6;136;1;262;3;1;0
33;5;1;2;0;316;0;0;0;21;5;126;3;-1;0;0;0
35;5;0;1;0;2;0;0;2;28;6;653;3;-1;0;0;0
44;2;0;3;0;415;1;0;2;14;1;7;7;-1;0;0;0
48;2;2;2;0;507;1;0;0;9;2;528;1;-1;0;0;0
29;3;0;1;0;912;1;0;0;13;1;785;1;-1;0;0;0
50;2;0;2;0;0;0;0;0;9;7;243;5;-1;0;0;0
37;3;0;0;0;37;1;0;0;13;1;24;2;362;1;2;0
44;7;1;1;0;2524;0;0;1;19;3;82;1;-1;0;0;0
36;0;1;2;0;9019;1;0;1;11;3;952;3;-1;0;0;0
49;3;2;3;0;39;1;0;0;13;1;27;5;-1;0;0;0
31;3;0;1;0;0;1;0;1;5;1;143;1;-1;0;0;0
49;5;2;1;0;265;1;0;1;12;1;274;6;-1;0;0;0
35;3;1;1;0;0;1;0;0;16;2;1174;1;345;4;2;1
57;7;2;3;0;4012;0;0;0;20;8;915;1;-1;0;0;0
42;3;0;0;0;1520;1;0;0;5;4;115;1;-1;0;0;0
36;3;2;1;0;-140;1;0;1;26;1;222;2;-1;0;0;0
75;10;2;0;0;852;0;0;0;15;10;341;1;-1;0;0;0
38;3;1;1;0;578;1;0;1;21;1;112;2;-1;0;0;0
40;3;0;0;1;0;1;0;1;6;1;64;2;-1;0;0;0
38;1;1;1;0;2253;1;0;0;13;1;937;3;-1;0;0;1
34;2;1;2;0;1171;1;0;0;10;7;129;1;-1;0;0;0
29;5;1;2;0;452;1;0;0;11;1;59;1;-1;0;0;0
28;7;0;1;0;-97;1;0;0;29;6;79;1;225;2;3;0
79;10;0;1;0;4738;0;0;2;9;7;151;5;-1;0;0;0
51;7;2;1;0;467;1;0;1;19;1;83;1;-1;0;0;0
32;8;1;2;0;0;0;0;0;6;5;101;5;3;6;2;0
36;2;0;2;0;495;0;0;0;5;5;157;3;97;2;3;1
38;6;0;1;0;157;0;1;0;15;1;57;11;366;1;2;0
49;4;0;1;0;358;1;1;1;13;1;176;3;-1;0;0;0
42;1;0;1;0;292;1;0;0;11;1;222;3;-1;0;0;0
43;3;0;0;0;7343;1;0;1;2;3;217;4;-1;0;0;0
34;3;0;1;0;-563;1;0;1;26;1;252;1;-1;0;0;0
59;10;1;1;0;351;1;0;1;27;1;1063;5;-1;0;0;1
35;11;0;0;0;365;0;0;0;29;5;41;2;-1;0;0;0
33;3;1;1;0;13494;1;0;1;20;3;27;25;-1;0;0;0
34;7;1;1;0;846;1;0;0;17;2;758;2;-1;0;0;0
64;10;0;1;0;1574;0;0;2;29;7;301;3;-1;0;0;1
34;6;0;2;0;-28;1;0;0;16;7;574;1;-1;0;0;0
77;10;0;2;0;0;0;0;0;16;0;847;1;60;1;3;1
57;10;0;0;0;2927;0;1;2;30;7;78;5;-1;0;0;0
30;3;0;1;0;501;1;1;1;27;1;514;1;-1;0;0;0
56;9;2;0;1;1238;0;0;1;5;3;1558;1;-1;0;0;1
49;11;0;3;0;301;0;0;0;14;5;789;2;-1;0;0;0
73;10;0;0;0;1388;0;0;0;20;7;146;3;190;3;3;0
39;5;1;1;0;102;1;0;0;14;5;272;2;-1;0;0;0
57;5;2;0;0;13;1;0;0;8;1;323;2;368;2;1;0
32;4;0;1;0;413;1;0;0;11;7;712;2;-1;0;0;0
32;5;1;2;0;4665;1;0;1;21;1;860;2;-1;0;0;1
45;7;0;1;0;638;1;0;0;20;5;75;9;-1;0;0;0
32;3;0;1;0;101;1;0;1;19;1;191;4;-1;0;0;0
31;2;0;2;0;1224;1;1;0;24;7;1441;2;-1;0;0;1
49;4;0;1;0;1103;0;0;0;12;5;428;2;-1;0;0;0
29;1;0;1;0;3748;0;0;0;28;1;322;3;-1;0;0;0
55;5;0;1;0;955;1;0;0;29;6;104;1;-1;0;0;0
30;7;0;1;0;518;1;0;0;8;1;127;1;-1;0;0;0
45;1;1;0;0;1893;1;0;1;3;3;1259;6;-1;0;0;1
39;5;0;2;0;14;0;0;0;28;6;114;2;-1;0;0;0
36;7;0;1;0;-423;1;1;1;13;1;106;1;-1;0;0;0
33;2;0;2;0;3696;0;0;0;19;8;305;1;182;3;1;0
36;2;0;2;0;2987;1;0;0;12;5;307;1;-1;0;0;1
31;5;1;1;0;433;0;0;0;11;5;1504;2;-1;0;0;0
36;5;0;3;0;756;0;0;0;11;7;396;3;-1;0;0;0
38;5;1;2;0;0;1;0;0;1;3;71;1;-1;0;0;0
33;11;0;1;0;2727;0;0;0;6;5;205;3;-1;0;0;0
40;5;0;1;0;93;1;0;1;13;1;134;2;-1;0;0;0
31;3;0;1;0;1766;0;1;0;5;3;166;2;-1;0;0;1
39;1;0;1;0;124;1;0;0;31;7;81;5;-1;0;0;0
33;7;0;2;0;69;0;1;0;4;1;77;2;-1;0;0;0
53;1;2;1;0;0;0;0;0;12;10;80;2;-1;0;0;1
38;2;0;2;0;0;1;0;0;13;1;537;5;303;2;1;0
59;5;0;1;0;259;0;0;0;15;3;415;1;89;1;3;1
55;3;0;0;0;4103;0;0;0;19;8;291;1;-1;0;0;0
38;5;1;2;0;744;1;0;0;14;1;283;1;288;12;2;0
48;1;0;1;0;116;1;0;2;20;2;70;4;-1;0;0;0
53;3;0;1;0;70;1;0;1;5;1;611;2;-1;0;0;0
44;7;2;1;0;432;0;0;0;9;4;132;3;-1;0;0;0
57;2;0;2;0;1172;0;0;1;18;3;26;1;-1;0;0;0
29;3;1;1;0;9;1;0;0;11;1;262;3;-1;0;0;0
31;1;0;1;0;428;1;0;1;21;1;272;1;-1;0;0;0
35;5;1;2;0;7546;1;0;0;28;11;137;1;122;3;1;0
31;3;0;0;0;620;0;0;0;30;10;95;1;-1;0;0;0
35;4;0;2;0;8647;0;0;0;19;8;140;2;-1;0;0;0
40;2;1;1;0;192;1;0;1;16;1;71;11;-1;0;0;0
39;3;0;1;0;0;1;0;0;7;1;502;1;7;2;1;0
43;5;1;2;0;27733;1;0;1;3;3;164;7;-1;0;0;0
44;6;0;0;0;276;1;1;1;15;1;219;1;-1;0;0;0
29;5;1;1;0;113;0;0;0;12;4;328;2;183;4;3;1
40;5;0;1;0;782;1;0;1;14;1;224;2;-1;0;0;0
33;6;0;0;0;82;1;0;0;18;8;63;2;-1;0;0;0
46;2;0;2;0;1008;0;0;0;29;5;24;13;-1;0;0;0
27;11;1;2;0;6421;0;0;2;28;6;147;4;-1;0;0;0
26;7;1;1;0;443;0;0;0;30;7;84;3;-1;0;0;0
41;5;0;1;0;351;1;0;0;9;7;175;1;-1;0;0;0
34;5;0;2;0;5060;1;0;0;21;5;12;21;-1;0;0;0
39;5;1;2;0;-41;0;1;0;25;5;40;15;-1;0;0;0
27;1;1;1;0;-124;0;0;0;18;7;217;1;-1;0;0;0
31;3;0;1;0;79;1;1;0;23;7;235;11;-1;0;0;0
44;0;1;1;0;3945;0;0;0;28;6;255;1;-1;0;0;0
55;10;0;2;0;197;0;1;0;8;7;256;1;-1;0;0;0
51;3;2;0;0;837;0;0;2;30;7;41;2;-1;0;0;0
50;2;0;2;0;-94;0;1;1;25;3;75;1;-1;0;0;0
30;1;0;1;0;1743;1;0;0;5;4;192;4;-1;0;0;0
46;5;0;1;0;57;0;0;1;28;1;796;1;-1;0;0;1
49;7;0;1;0;635;0;0;0;25;5;220;3;-1;0;0;0
56;10;0;1;0;-113;1;1;0;12;5;614;2;-1;0;0;0
47;7;2;1;0;225;0;0;0;28;5;1126;4;-1;0;0;1
30;7;0;1;0;124;0;0;2;16;3;161;2;-1;0;0;0
36;6;1;1;0;475;0;0;0;25;7;141;3;-1;0;0;0
40;2;0;2;0;-7;0;1;2;25;7;697;1;-1;0;0;0
37;5;1;1;1;375;0;0;1;9;3;223;2;-1;0;0;0
42;7;2;1;0;936;0;0;0;30;6;931;1;-1;0;0;1
45;5;0;1;0;1415;1;0;0;17;8;483;1;116;1;1;0
34;0;1;1;0;0;0;0;0;17;8;63;2;-1;0;0;0
27;7;1;1;0;3638;0;0;0;11;7;271;5;-1;0;0;0
30;3;0;1;0;-99;1;0;0;15;1;144;5;-1;0;0;0
32;5;0;1;0;167;1;1;0;8;5;79;3;-1;0;0;0
46;9;0;0;0;19;1;0;2;21;7;171;1;-1;0;0;0
29;4;0;2;0;242;1;0;0;18;7;73;4;-1;0;0;0
53;11;0;3;0;13;0;0;2;28;6;69;1;-1;0;0;0
32;5;0;1;0;286;0;0;0;20;2;60;1;343;4;1;0
49;0;0;1;0;769;1;0;1;14;1;257;1;-1;0;0;0
35;2;0;2;0;93;0;0;0;4;1;198;2;88;1;2;0
38;3;0;1;0;1663;1;0;0;13;2;217;3;327;1;1;0
39;6;0;0;0;238;1;1;0;19;8;134;1;-1;0;0;0
34;5;1;1;0;2178;1;0;0;26;1;41;1;-1;0;0;0
42;3;0;0;0;792;1;1;0;19;8;611;2;175;12;2;0
35;3;1;3;0;871;1;0;1;6;3;216;3;-1;0;0;0
60;7;0;1;0;1025;0;0;0;6;5;388;8;-1;0;0;0
57;5;2;1;0;63;1;0;1;5;1;242;1;-1;0;0;0
31;3;1;1;0;16;0;0;0;7;7;387;1;-1;0;0;0
29;2;1;1;0;417;0;0;0;7;0;90;1;-1;0;0;0
41;1;0;1;0;3992;1;0;2;20;8;281;2;-1;0;0;0
46;3;0;0;0;2749;1;0;0;17;8;332;1;-1;0;0;0
33;5;0;1;0;133;0;0;0;4;1;218;1;-1;0;0;1
32;3;1;1;0;1721;1;0;1;21;1;650;2;-1;0;0;0
54;2;2;2;0;2171;1;1;2;18;8;1034;1;-1;0;0;1
37;1;0;1;0;4760;1;0;0;8;1;182;2;169;2;1;0
